lat,lon,l3_OSM,l4_OSM
-34.5786665,-58.4137467,Palermo,Palermo Botánico
-34.5767671,-58.4235545,Palermo,Palermo Pacífico
-34.5828543,-58.4220796,Palermo,Palermo Soho
-34.571179,-58.431863,Palermo,Las Cañitas
-34.56961441,-58.43194962,Palermo,Las Cañitas
-34.56529999,-58.43566132,Palermo,Las Cañitas
-34.5517236,-58.4382837,Belgrano,Bajo Belgrano
-34.57060242,-58.47114182,Villa Urquiza,Belgrano R
-34.56539536,-58.46372604,Belgrano,Belgrano R
-34.561068,-58.45281,Belgrano,Barrio Chino
-34.56203461,-58.45399475,Belgrano,Barrio Chino
-34.55738449,-58.46193695,Belgrano,
-34.5605292,-58.4483653,Belgrano,Barrio Chino
-34.56429291,-58.43993378,Palermo,Las Cañitas
-34.5620842,-58.45668793,Belgrano,Barrio Chino
-34.55682755,-58.46079254,Belgrano,
-34.556016,-58.451088,Belgrano,Barrio Chino
-34.56312943,-58.45855713,Belgrano,
-34.55482483,-58.44961166,Belgrano,Barrio Chino
-34.555341,-58.460692,Belgrano,Barrio Chino
-34.56486893,-58.46605682,Belgrano,Belgrano R
-34.57067871,-58.45080185,Colegiales,
-34.56840134,-58.449543,Colegiales,
-34.632456,-58.480218,Floresta,
-34.5879,-58.3965,Recoleta,La Isla
-34.597605,-58.3896,Recoleta,
-34.593528,-58.396787,Recoleta,
-34.594761,-58.387,Retiro,
-34.625005,-58.438209,Caballito,
-34.612788,-58.440243,Caballito,
-34.627538,-58.443301,Caballito,
-34.61749,-58.4476281,Caballito,
-34.6267767,-58.4439454,Caballito,
-34.6171978,-58.390533,Monserrat,
-34.5875254,-58.4644936,Villa Ortúzar,
-34.5817205,-58.4740137,Villa Ortúzar,
-34.597096,-58.391186,Recoleta,
-34.6068076,-58.3835085,San Nicolás,
-34.6026693,-58.4409929,Villa Crespo,
-34.600288,-58.440334,Villa Crespo,
-34.6059333,-58.4291016,Almagro,
-34.6037,-58.43864,Villa Crespo,
-34.600456,-58.4349222,Villa Crespo,
-34.5859985,-58.4544363,Chacarita,
-34.5907856,-58.5115109,Villa Devoto,
-34.593683,-58.507109,Villa Devoto,
-34.6186731,-58.3828927,Constitución,
-34.576834,-58.486298,Villa Urquiza,
-34.570613,-58.496039,Villa Urquiza,
-34.5842076,-58.4739126,Parque Chas,
-34.568154,-58.473314,Villa Urquiza,
-34.6056340061,-58.4967785694,Villa del Parque,
-34.6394783421,-58.4182987847,Nueva Pompeya,
-34.613463,-58.3865546,Monserrat,
-34.598278,-58.403764,Recoleta,
-34.623744,-58.519793,Monte Castro,
-34.579523,-58.477985,Parque Chas,
-34.566971,-58.488935,Villa Urquiza,
-34.574306,-58.470333,Villa Ortúzar,
-34.617874,-58.38365,Constitución,
-34.601634,-58.369589,San Nicolás,
-34.601384,-58.380335,San Nicolás,
-34.603823,-58.405176,Balvanera,Once
-34.626965,-58.457294,Flores,
-34.553979,-58.46272,Núñez,
-34.609579,-58.415855,Almagro,
-34.600184,-58.42495,Almagro,
-34.594587,-58.409081,Recoleta,
-34.578436,-58.422748,Palermo,Palermo Pacífico
-34.56897,-58.432052,Palermo,Las Cañitas
-34.56248,-58.44804,Belgrano,Barrio Chino
-34.630807,-58.480787,Floresta,
-34.592852,-58.395134,Recoleta,La Isla
-34.584323,-58.453703,Chacarita,
-34.6438,-58.3881,Barracas,
-34.614824,-58.370803,Monserrat,
-34.620052,-58.434241,Caballito,
-34.620903,-58.420416,Almagro,
-34.599237,-58.487756,Villa del Parque,
-34.6070195,-58.4163876,Almagro,
-34.580612,-58.410717,Palermo,Palermo Botánico
-34.63695526,-58.37085724,Barracas,
-34.63344193,-58.37012863,La Boca,
-34.598265,-58.384185,Retiro,
-34.597713,-58.409865,Recoleta,
-34.583905,-58.462426,Villa Ortúzar,
-34.601051,-58.376037,San Nicolás,
-34.60364151,-58.48526382,Villa del Parque,
-34.58716583,-58.49429703,Villa Pueyrredón,
-34.58690262,-58.42143631,Palermo,Palermo Soho
-34.55942917,-58.46432495,Belgrano,Belgrano R
-34.56548691,-58.43394089,Palermo,Las Cañitas
-34.56975937,-58.44235992,Palermo,
-34.56564713,-58.4640274,Belgrano,Belgrano R
-34.558815,-58.45510483,Belgrano,Barrio Chino
-34.56587601,-58.45842361,Belgrano,
-34.622227,-58.507292,Monte Castro,
-34.573292,-58.4793829,Villa Urquiza,
-34.6107071,-58.3751186,Monserrat,
-34.630417,-58.52235,Versalles,
-34.5886019,-58.4216496,Palermo,Palermo Soho
-34.55434418,-58.46312714,Núñez,
-34.6061038,-58.4709848,Villa General Mitre,
-34.6061038,-58.4709848,Villa General Mitre,
-34.61470413,-58.40404892,Balvanera,Once
-34.6189193429,-58.4391071796,Caballito,
-34.615369,-58.384972,Monserrat,
-34.621354,-58.371674,San Telmo,
-34.628986,-58.498826,Vélez Sarsfield,
-34.618075,-58.370144,San Telmo,
-34.628404,-58.513434,Villa Luro,
-34.596806,-58.51909,Villa Devoto,
-34.621528,-58.405054,San Cristóbal,
-34.635301,-58.462549,Flores,
-34.54852,-58.474509,Saavedra,
-34.61391,-58.436051,Caballito,
-34.574878,-58.457413,Colegiales,
-34.599222,-58.395941,Recoleta,
-34.624293,-58.404187,San Cristóbal,
-34.605586,-58.373644,San Nicolás,
-34.6362,-58.35708,La Boca,
-34.626415,-58.465217,Flores,
-34.596039,-58.381463,Retiro,
-34.619921,-58.41638,Almagro,
-34.608823,-58.421211,Almagro,
-34.594305,-58.416834,Palermo,
-34.645487,-58.420405,Nueva Pompeya,
-34.635621,-58.369286,La Boca,
-34.557785,-58.461299,Belgrano,
-34.559869,-58.464775,Belgrano,
-34.5534,-58.4538,Belgrano,Barrio Chino
-34.563066,-58.439983,Palermo,
-34.630553,-58.478862,Floresta,
-34.602212,-58.457735,La Paternal,
-34.588686,-58.400316,Recoleta,
-34.584755,-58.405288,Recoleta,
-34.58656,-58.396907,Recoleta,La Isla
-34.596153,-58.406486,Recoleta,
-34.549365,-58.470801,Saavedra,
-34.605258,-58.403683,Balvanera,Once
-34.613345,-58.396064,Balvanera,
-34.60002,-58.407448,Balvanera,Abasto
-34.620456,-58.439073,Caballito,
-34.607341,-58.455102,Caballito,
-34.608815,-58.43092,Caballito,
-34.610464,-58.445034,Caballito,
-34.627991,-58.443253,Caballito,
-34.5841463652,-58.4531021118,Chacarita,
-34.617695,-58.387392,Monserrat,
-34.624906,-58.37635,San Telmo,
-34.598321,-58.399031,Recoleta,
-34.596003,-58.409073,Recoleta,
-34.62312,-58.511771,Monte Castro,
-34.589779,-58.439405,Villa Crespo,
-34.589779,-58.439405,Villa Crespo,
-34.624324,-58.404099,San Cristóbal,
-34.565189,-58.495674,Villa Urquiza,
-34.632156,-58.485753,Vélez Sarsfield,
-34.645045,-58.437127,Parque Chacabuco,Barrio Juan XXIII
-34.637154,-58.401898,Parque Patricios,
-34.615373,-58.475658,Villa Santa Rita,
-34.6058,-58.4274,Almagro,
-34.625494,-58.481475,Floresta,
-34.582508,-58.408793,Palermo,Palermo Norte
-34.611736,-58.376444,Monserrat,
-34.579917,-58.408071,Palermo,Palermo Norte
-34.642782,-58.418946,Nueva Pompeya,
-34.574703,-58.474797,Villa Urquiza,
-34.555699,-58.477285,Coghlan,
-34.619999,-58.390067,Constitución,
-34.619999,-58.390067,Constitución,
-34.569809,-58.493407,Villa Urquiza,
-34.588188,-58.470267,La Paternal,
-34.588188,-58.470267,La Paternal,
-34.6150207272,-58.375082016,Monserrat,
-34.58452,-58.442274,Palermo,Palermo Hollywood
-34.58452,-58.442274,Palermo,Palermo Hollywood
-34.58452,-58.442274,Palermo,Palermo Hollywood
-34.570732,-58.443117,Palermo,
-34.565225,-58.453292,Belgrano,
-34.554497,-58.491321,Saavedra,
-34.608154,-58.455484,Caballito,
-34.60011,-58.375584,San Nicolás,
-34.601355,-58.439536,Villa Crespo,
-34.599918,-58.440482,Villa Crespo,
-34.569809,-58.493407,Villa Urquiza,
-34.590504,-58.422305,Palermo,Palermo Soho
-34.670737,-58.48495,Villa Lugano,
-34.624456,-58.400105,San Cristóbal,
-34.571247,-58.483229,Villa Urquiza,
-34.563761,-58.474346,Coghlan,
-34.592559,-58.416068,Palermo,Alto Palermo
-34.564134,-58.436961,Palermo,Las Cañitas
-34.564134,-58.436961,Palermo,Las Cañitas
-34.563761,-58.474346,Coghlan,
-34.61658,-58.436113,Caballito,
-34.571247,-58.483229,Villa Urquiza,
-34.606299,-58.431463,Caballito,
-34.590135,-58.50876,Villa Devoto,
-34.5853097,-58.4416517,Palermo,Palermo Hollywood
-34.57546616,-58.463871,Villa Ortúzar,
-34.627381,-58.412333,Boedo,
-34.6015,-58.4319,Villa Crespo,
-34.6116372,-58.4659107,Villa General Mitre,
-34.6116372,-58.4659107,Villa General Mitre,
-34.563292,-58.485358,Villa Urquiza,
-34.6116372,-58.4659107,Villa General Mitre,
-34.634461,-58.362888,La Boca,
-34.6108737,-58.4449977,Caballito,
-34.5608757,-58.4580813,Belgrano,Barrio Chino
-34.6120014,-58.3804388,Monserrat,
-34.6295529105,-58.3584658423,La Boca,
-34.622854,-58.464337,Flores,
-34.5528431,-58.4528435,Belgrano,Barrio Chino
-34.550025,-58.468871,Núñez,
-34.6010192,-58.4185173,Almagro,
-34.6403872,-58.515607,Liniers,
-34.6432274,-58.5141977,Liniers,
-34.5763092,-58.4329368,Palermo,Las Cañitas
-34.5829292,-58.4441351,Palermo,
-34.572229,-58.43276,Palermo,Las Cañitas
-34.585753,-58.423891,Palermo,Palermo Soho
-34.5629804,-58.4462272,Belgrano,Barrio Chino
-34.5605292,-58.4483653,Belgrano,Barrio Chino
-34.5592684,-58.4632955,Belgrano,
-34.608089,-58.395842,Balvanera,Once
-34.5849543,-58.3973943,Recoleta,La Isla
-34.6169628,-58.4282206,Almagro,
-34.6237436,-58.4303892,Caballito,
-34.5969837,-58.4020666,Recoleta,
-34.5981937,-58.4303645,Villa Crespo,
-34.6155158,-58.4110698,Balvanera,
-34.6056046,-58.4962758,Villa del Parque,
-34.551485,-58.471392,Núñez,
-34.63308,-58.437417,Parque Chacabuco,
-34.626832,-58.442861,Caballito,
-34.638418,-58.500344,Villa Luro,
-34.56357193,-58.4581337,Belgrano,
-34.563694,-58.45819473,Belgrano,
-34.5572052,-58.45396805,Belgrano,Barrio Chino
-34.63798904,-58.37028122,Barracas,
-34.63238144,-58.37141418,Barracas,
-34.5633316,-58.46707916,Belgrano,Belgrano R
-34.6246889,-58.4874539,Floresta,
-34.6574504,-58.5175569,Mataderos,Naon
-34.582137,-58.4207689,Palermo,Palermo Botánico
-34.5785468,-58.4300384,Palermo,Palermo Hollywood
-34.57064,-58.4314044,Palermo,Las Cañitas
-34.5840729,-58.425163,Palermo,Palermo Soho
-34.5818244,-58.4142886,Palermo,Palermo Botánico
-34.5727448,-58.4396447,Palermo,Las Cañitas
-34.5781774,-58.4147392,Palermo,Palermo Botánico
-34.6052075,-58.4133266,Balvanera,Abasto
-34.5646466,-58.4373871,Palermo,Las Cañitas
-34.5643107038,-58.4463053635,Belgrano,Barrio Chino
-34.592703,-58.3882728,Recoleta,
-34.5911895,-58.3778035,Retiro,
-34.6441929,-58.5153556,Liniers,
-34.629899,-58.4862071,Floresta,
-34.640824,-58.362949,La Boca,
-34.5908452,-58.4082354,Recoleta,
-34.639427,-58.364398,La Boca,
-34.5881778,-58.4083617,Recoleta,
-34.59569168,-58.41684341,Palermo,
-34.5369358,-58.4672593,Saavedra,
-34.5589112,-58.445575,Belgrano,Barrio Chino
-34.6086037,-58.3877428,San Nicolás,
-34.6048868,-58.4006846,Balvanera,Once
-34.60939407,-58.37649918,Monserrat,
-34.6032475,-58.3927877,Balvanera,Once
-34.601551,-58.3851921,San Nicolás,
-34.6555221,-58.415699,Nueva Pompeya,
-34.55630112,-58.44718552,Belgrano,Bajo Belgrano
-34.5934918,-58.3955552,Recoleta,
-34.593962,-58.407407,Recoleta,
-34.6083758,-58.4070088,Balvanera,Once
-34.5928854,-58.3858428,Retiro,
-34.579797,-58.423948,Palermo,Palermo Pacífico
-34.5901662,-58.4084683,Recoleta,
-34.60939407,-58.37649918,Monserrat,
-34.63623428,-58.49237061,Vélez Sarsfield,
-34.5965543,-58.4449342,Villa Crespo,
-34.6020546,-58.44071579,Villa Crespo,
-34.6219641,-58.3989619,San Cristóbal,
-34.5826144,-58.4487832,Chacarita,
-34.60329056,-58.43298721,Caballito,
-34.5677939,-58.4501117,Colegiales,
-34.6030829,-58.3890432,San Nicolás,
-34.6425312,-58.3962528,Parque Patricios,
-34.5785739,-58.43757,Palermo,Palermo Hollywood
-34.5854268,-58.4389391,Palermo,Palermo Hollywood
-34.5817755405,-58.4238924063,Palermo,Palermo Soho
-34.5858958,-58.4407227,Palermo,Palermo Hollywood
-34.5853664735,-58.4396945805,Palermo,Palermo Hollywood
-34.5854591,-58.4313321,Palermo,Palermo Hollywood
-34.5978984,-58.4115402,Recoleta,
-34.5644981,-58.4560465,Belgrano,
-34.6092364,-58.3906755,San Nicolás,
-34.5861079,-58.4026178,Recoleta,La Isla
-34.5878414,-58.4021571,Recoleta,
-34.6230491,-58.447202,Caballito,
-34.6245676,-58.4297063,Caballito,
-34.61476135,-58.37305069,Monserrat,
-34.5993592,-58.4819283,Villa del Parque,
-34.5760225,-58.4483554,Colegiales,
-34.5677939,-58.4501117,Colegiales,
-34.5763898,-58.4482315,Colegiales,
-34.5889989,-58.4051471,Recoleta,
-34.6066127946,-58.4518061069,Caballito,
-34.5862630496,-58.4437663903,Chacarita,
-34.5862630496,-58.4437663903,Chacarita,
-34.5971287,-58.4475133,Villa Crespo,
-34.618946,-58.360168,Puerto Madero,
-34.61125,-58.360528,Puerto Madero,
-34.563494,-58.441515,Palermo,
-34.6053103,-58.4628645,Villa General Mitre,
-34.6069891556,-58.3956109455,Balvanera,
-34.641704,-58.504468,Villa Luro,
-34.634508,-58.503814,Villa Luro,
-34.6202445834,-58.3923043069,San Cristóbal,
-34.5771633,-58.4727493,Villa Ortúzar,
-34.656306,-58.47348,Parque Avellaneda,Cildañez
-34.604424,-58.4054487,Balvanera,Once
-34.6200214478,-58.4631707318,Flores,
-34.6291566,-58.4554328,Flores,
-34.5460709,-58.4582127,Núñez,
-34.5508486,-58.4539719,Núñez,
-34.5965038,-58.3799091,Retiro,
-34.5639544,-58.4405955,Palermo,
-34.5709197,-58.4304667,Palermo,Las Cañitas
-34.582815,-58.4233326,Palermo,Palermo Soho
-34.5967127,-58.4170709,Palermo,
-34.5912618907,-58.4177769698,Palermo,Alto Palermo
-34.5806183,-58.442037,Palermo,Palermo Hollywood
-34.6348238,-58.3720924,Barracas,
-34.5591143,-58.4611118,Belgrano,
-34.5908475,-58.3873076,Recoleta,
-34.6112964456,-58.3989885577,Balvanera,Once
-34.6090161,-58.3990827,Balvanera,Once
-34.6199442,-58.4311641,Caballito,
-34.6199325,-58.4632831,Flores,
-34.6072156,-58.4597384,Caballito,
-34.6615147,-58.5123489,Mataderos,Naon
-34.5809693054,-58.4424974555,Palermo,Palermo Hollywood
-34.568765,-58.4344296,Palermo,Las Cañitas
-34.5999595,-58.3754815,San Nicolás,
-34.5862630496,-58.4437663903,Chacarita,
-34.5947209,-58.4442897,Villa Crespo,
-34.5862630496,-58.4437663903,Chacarita,
-34.6299423,-58.3869766,Constitución,
-34.6207506,-58.3621533,Puerto Madero,
-34.5837099715,-58.4689043679,Villa Ortúzar,
-34.5670753,-58.4787582,Villa Urquiza,
-34.5744837,-58.4802583,Villa Urquiza,
-34.5776433,-58.4722717,Villa Ortúzar,
-34.614778,-58.4821929,Villa Santa Rita,
-34.614778,-58.4821929,Villa Santa Rita,
-34.5759536,-58.4337276,Palermo,Las Cañitas
-34.6241059,-58.4955053,Vélez Sarsfield,
-34.6608682,-58.4783892,Villa Lugano,
-34.60368347,-58.38155746,San Nicolás,
-34.647483,-58.4575082,Flores,Bajo Flores
-34.615576,-58.4634261,Flores,
-34.634914,-58.4658323,Flores,
-34.6320329,-58.4595726,Flores,
-34.5529327,-58.4669118,Núñez,
-34.6476472,-58.5106126,Liniers,
-34.6199173,-58.3798016,Constitución,
-34.5755072,-58.419639,Palermo,Palermo Pacífico
-34.5905216,-58.4111009,Recoleta,
-34.5763092,-58.4329368,Palermo,Las Cañitas
-34.5796724,-58.4002472,Palermo,Barrio Parque
-34.5801057,-58.4132455,Palermo,Palermo Botánico
-34.64653778,-58.37295914,Barracas,
-34.558682133,-58.4460762148,Belgrano,Barrio Chino
-34.5547387,-58.4552855,Belgrano,Barrio Chino
-34.558682133,-58.4460762148,Belgrano,Barrio Chino
-34.5931064,-58.4080635,Recoleta,
-34.6046469,-58.3951644,Balvanera,
-34.6247359,-58.4512618,Caballito,
-34.6065299,-58.4554331,Caballito,
-34.6245676,-58.4297063,Caballito,
-34.6214993,-58.4427796,Caballito,
-34.6194021,-58.3690118,San Telmo,
-34.6364881,-58.4639287,Flores,
-34.5929745,-58.4032073,Recoleta,
-34.6018327,-58.3894367,San Nicolás,
-34.6861014,-58.4627912,Villa Lugano,Barrio General de División Manuel Nicolás Savio
-34.6207506,-58.3621533,Puerto Madero,
-34.5774744,-58.4916351,Villa Urquiza,
-34.6274067,-58.4279029,Parque Chacabuco,
-34.6352562,-58.5234178,Liniers,
-34.6274744788,-58.4957939995,Vélez Sarsfield,
-34.6420449,-58.48708,Parque Avellaneda,
-34.6500125,-58.5251623,Liniers,
-34.6259688,-58.4623808,Flores,
-34.6257443,-58.4575689,Flores,
-34.5468436,-58.4573427,Núñez,
-34.6123728,-58.423403,Almagro,
-34.5872511,-58.4229959,Palermo,Palermo Soho
-34.5886347,-58.421907,Palermo,Palermo Soho
-34.5817646,-58.4090242,Palermo,Palermo Norte
-34.5917476,-58.4091866,Recoleta,
-34.582137,-58.4207689,Palermo,Palermo Botánico
-34.5676968524,-58.4328989709,Palermo,Las Cañitas
-34.588251,-58.411505,Palermo,Alto Palermo
-34.5593037,-58.4695839,Coghlan,
-34.552723,-58.4523179,Belgrano,Barrio Chino
-34.5623919,-58.452693,Belgrano,Barrio Chino
-34.5874346,-58.4005853,Recoleta,La Isla
-34.5936091,-58.4073545,Recoleta,
-34.5932973,-58.3917314,Recoleta,
-34.5952693,-58.3985274,Recoleta,
-34.6133219,-58.4015805,Balvanera,Once
-34.6087017,-58.3964234,Balvanera,
-34.6194027909,-58.4406024151,Caballito,
-34.6011496,-58.3969624,Balvanera,
-34.5862630496,-58.4437663903,Chacarita,
-34.5977476,-58.5081903,Villa Devoto,
-34.6207506,-58.3621533,Puerto Madero,
-34.6207506,-58.3621533,Puerto Madero,
-34.6456416,-58.5216241,Liniers,
-34.579903,-58.4380812,Palermo,Palermo Hollywood
-34.6448474,-58.4926113,Parque Avellaneda,
-34.5630617341,-58.4384312587,Palermo,
-34.5664089,-58.4323004,Palermo,Las Cañitas
-34.5780069,-58.4113468,Palermo,Palermo Norte
-34.578381,-58.4081536,Palermo,Palermo Norte
-34.5619835,-58.4539525,Belgrano,Barrio Chino
-34.5518438,-58.443625,Belgrano,Bajo Belgrano
-34.5977690313,-58.4152148139,Recoleta,
-34.5936091,-58.4073545,Recoleta,
-34.628834,-58.4446745,Caballito,
-34.6268828,-58.5080809,Monte Castro,
-34.5904547,-58.3812433,Retiro,
-34.6112928,-58.4184275,Almagro,
-34.5643462,-58.4484049,Belgrano,Barrio Chino
-34.5654784,-58.4550161,Belgrano,
-34.6256583,-58.4655841,Flores,
-34.62257,-58.463791,Flores,
-34.5717998,-58.4691779,Villa Urquiza,
-34.6194495,-58.4521172,Caballito,
-34.6279112,-58.3709235,Barracas,
-34.6305379,-58.4192214,Boedo,
-34.6305379,-58.4192214,Boedo,
-34.6290693,-58.4185146,Boedo,
-34.630849,-58.462038,Flores,
-34.5866660776,-58.426886698,Palermo,Palermo Soho
-34.6218401,-58.4043595,San Cristóbal,
-34.619929,-58.374346,San Telmo,
-34.6076726,-58.4046517,Balvanera,Once
-34.6316165,-58.3726766,Barracas,
-34.5600102,-58.443431,Belgrano,Bajo Belgrano
-34.559048,-58.453414,Belgrano,Barrio Chino
-34.5616447,-58.4605475,Belgrano,
-34.6079068,-58.3891417,San Nicolás,
-34.6015153,-58.4322893,Villa Crespo,
-34.6076451,-58.3862752,San Nicolás,
-34.6420196,-58.4389773,Parque Chacabuco,
-34.6377648,-58.4048702,Parque Patricios,
-34.6114265,-58.3747852,Monserrat,
-34.616493,-58.38158,Monserrat,
-34.6032679,-58.3775485,San Nicolás,
-34.6125273,-58.4229982,Almagro,
-34.561492,-58.473805,Coghlan,
-34.563367,-58.4413,Palermo,
-34.5804254,-58.4300654,Palermo,Palermo Hollywood
-34.5892489,-58.4294276,Palermo,Palermo Soho
-34.643806,-58.41362,Nueva Pompeya,
-34.5549946828,-58.4399713111,Belgrano,Bajo Belgrano
-34.5608347,-58.4617729,Belgrano,
-34.5585893,-58.4494088,Belgrano,Barrio Chino
-34.5692108,-58.4552896,Colegiales,
-34.5656481,-58.4476539,Belgrano,Barrio Chino
-34.5582409,-58.4583434,Belgrano,Barrio Chino
-34.5595956,-58.4449539,Belgrano,Bajo Belgrano
-34.562252,-58.4467003,Belgrano,Barrio Chino
-34.5946151,-58.3950722,Recoleta,
-34.5915349,-58.3914662,Recoleta,La Isla
-34.5896903,-58.4073991,Recoleta,
-34.5838868,-58.4002823,Palermo,La Isla
-34.6073141,-58.3977551,Balvanera,
-34.6181417,-58.4051828,Balvanera,
-34.6173644,-58.4633184,Flores,
-34.6282363,-58.4253983,Boedo,
-34.6225271,-58.4309512,Caballito,
-34.6091196,-58.4430702,Caballito,
-34.6075947,-58.4457497,Caballito,
-34.6145296,-58.3687934,Monserrat,
-34.6129676,-58.3762328,Monserrat,
-34.5740963,-58.457675,Colegiales,
-34.6019235,-58.3718914,San Nicolás,
-34.6027242,-58.3767398,San Nicolás,
-34.6199530501,-58.4040076926,San Cristóbal,
-34.6258669,-58.3932961,San Cristóbal,
-34.5721017,-58.4839774,Villa Urquiza,
-34.6340618,-58.4328816,Parque Chacabuco,
-34.6033742,-58.4654948,Villa General Mitre,
-34.606024,-58.3994069,Balvanera,Once
-34.5940172,-58.4222235,Palermo,
-34.606024,-58.3994069,Balvanera,Once
-34.5770509,-58.4552507,Colegiales,
-34.6010713,-58.3752736,San Nicolás,
-34.6010713,-58.3752736,San Nicolás,
-34.6012586,-58.3764366,San Nicolás,
-34.6221059531,-58.4070768571,San Cristóbal,
-34.5880071,-58.4201224,Palermo,Alto Palermo
-34.598692,-58.464692,La Paternal,
-34.6256192,-58.4736876,Flores,
-34.540924,-58.473938,Núñez,
-34.5407441,-58.4690047,Núñez,
-34.604365,-58.418112,Almagro,
-34.6087738,-58.4244973,Almagro,
-34.562406,-58.466663,Belgrano,
-34.5766648,-58.4236076,Palermo,Palermo Pacífico
-34.5635189,-58.4639054,Belgrano,Belgrano R
-34.5577689,-58.4588916,Belgrano,Barrio Chino
-34.5577689,-58.4588916,Belgrano,Barrio Chino
-34.5908547432,-58.4077251703,Recoleta,
-34.5949216,-58.4013038,Recoleta,
-34.606309,-58.430495,Almagro,
-34.621802,-58.446171,Caballito,
-34.589674,-58.449532,Chacarita,
-34.619159,-58.397264,San Cristóbal,
-34.616345,-58.505845,Monte Castro,
-34.5977901,-58.4314825,Villa Crespo,
-34.6161923,-58.51963,Villa Devoto,
-34.622003,-58.382623,Constitución,
-34.618593,-58.408569,Balvanera,
-34.592714,-58.452995,Chacarita,
-34.577131,-58.47248,Villa Ortúzar,
-34.668623,-58.477052,Villa Lugano,
-34.678712,-58.481893,Villa Lugano,
-34.5865692,-58.498594,Villa Pueyrredón,
-34.550434,-58.4533,Núñez,
-34.584084,-58.442955,Palermo,
-34.584084,-58.442955,Palermo,
-34.570673,-58.441052,Palermo,Las Cañitas
-34.631279,-58.4763136,Floresta,
-34.610161,-58.408115,Balvanera,Once
-34.61042,-58.408291,Balvanera,Once
-34.620312,-58.439438,Caballito,
-34.61613,-58.379179,Monserrat,
-34.638195,-58.50073,Villa Luro,
-34.596492,-58.448174,Villa Crespo,
-34.621012,-58.377105,San Telmo,
-34.543965,-58.4781903,Saavedra,
-34.622559,-58.477939,Floresta,
-34.565187,-58.434372,Palermo,Las Cañitas
-34.5637632,-58.4686205,Belgrano,Belgrano R
-34.5629555,-58.467425,Belgrano,
-34.556247,-58.455741,Belgrano,Barrio Chino
-34.605762,-58.396538,Balvanera,
-34.613969,-58.407214,Balvanera,Once
-34.600269,-58.4090862,Balvanera,Abasto
-34.580339,-58.48938,Villa Urquiza,
-34.636791,-58.455859,Flores,
-34.5513732,-58.4457566,Belgrano,Bajo Belgrano
-34.596003,-58.409073,Recoleta,
-34.6218401,-58.4043595,San Cristóbal,
